starttime,tripduration
2020-06-02 11:12:23,1416
2020-06-02 11:12:37,1190
2020-06-02 11:13:05,430
2020-06-02 11:13:23,2086
2020-06-02 11:13:33,647
2020-06-02 11:13:42,2057
2020-06-02 11:13:46,828
2020-06-02 11:14:08,2240
2020-06-02 11:14:24,183
2020-06-02 11:14:50,1569
2020-06-02 11:14:57,1897
2020-06-02 11:14:59,1610
2020-06-02 11:15:52,1416
2020-06-02 11:15:59,939
2020-06-02 11:16:21,2742
2020-06-02 11:16:33,6965
2020-06-02 11:17:18,1147
2020-06-02 11:17:26,4395
2020-06-02 11:17:44,795
2020-06-02 11:18:00,657
2020-06-02 11:18:18,328
2020-06-02 11:18:19,1307
2020-06-02 11:18:26,854
2020-06-02 11:18:44,1309
2020-06-02 11:18:59,567
2020-06-02 11:19:03,2093
2020-06-02 11:19:06,4176
2020-06-02 11:19:32,763
2020-06-02 11:19:33,4131
2020-06-02 11:20:10,1753
2020-06-02 11:20:14,1663
2020-06-02 11:20:43,591
2020-06-02 11:20:56,4048
2020-06-02 11:21:10,1444
2020-06-02 11:21:16,525
2020-06-02 11:21:46,1943
2020-06-02 11:21:54,484
2020-06-02 11:22:24,703
2020-06-02 11:22:52,975
2020-06-02 11:22:53,1137
2020-06-02 11:23:09,575
2020-06-02 11:23:13,1290
2020-06-02 11:23:22,376
2020-06-02 11:23:37,10686
2020-06-02 11:23:37,376
2020-06-02 11:23:42,404
2020-06-02 11:23:55,2051
2020-06-02 11:24:17,1134
2020-06-02 11:24:26,680
2020-06-02 11:24:50,571
2020-06-02 11:24:53,1101
2020-06-02 11:25:00,1527
2020-06-02 11:25:26,404
2020-06-02 11:25:36,1013
2020-06-02 11:27:02,1884
2020-06-02 11:27:27,3146
2020-06-02 11:27:38,1107
2020-06-02 11:28:06,428
2020-06-02 11:28:14,231
2020-06-02 11:28:35,854
2020-06-02 11:28:47,2142
2020-06-02 11:29:15,5494
2020-06-02 11:29:38,1210
2020-06-02 11:29:47,381
2020-06-02 11:29:47,1202
2020-06-02 11:29:55,1066
2020-06-02 11:29:55,1058
2020-06-02 11:30:13,977
2020-06-02 11:30:31,1872
2020-06-02 11:30:46,661
2020-06-02 11:31:04,1222
2020-06-02 11:31:30,569
2020-06-02 11:32:12,244
2020-06-02 11:32:45,874
2020-06-02 11:32:54,348
2020-06-02 11:32:58,1143
2020-06-02 11:33:02,1801
2020-06-02 11:33:12,2612
2020-06-02 11:33:12,1007
2020-06-02 11:33:34,349
2020-06-02 11:33:42,1640
2020-06-02 11:33:44,760
2020-06-02 11:33:57,1088
2020-06-02 11:35:00,1017
2020-06-02 11:35:03,3924
2020-06-02 11:35:34,1277
2020-06-02 11:35:43,621
2020-06-02 11:35:53,3878
2020-06-02 11:36:15,1729
2020-06-02 11:36:23,3349
2020-06-02 11:36:26,1089
2020-06-02 11:36:33,1683
2020-06-02 11:36:37,225
2020-06-02 11:36:40,970
2020-06-02 11:37:15,709
2020-06-02 11:37:36,1076
2020-06-02 11:38:20,269
2020-06-02 11:38:21,715
2020-06-02 11:38:28,2207
2020-06-02 11:38:47,575
2020-06-02 11:38:51,383
2020-06-02 11:39:07,1408
2020-06-02 11:40:19,1805
2020-06-02 11:40:42,1598
2020-06-02 11:40:53,327
2020-06-02 11:40:57,1603
2020-06-02 11:40:57,778
2020-06-02 11:41:28,413
2020-06-02 11:41:52,7415
2020-06-02 11:42:30,587
2020-06-02 11:42:36,647
2020-06-02 11:42:46,2731
2020-06-02 11:42:51,3269
2020-06-02 11:43:01,1039
2020-06-02 11:43:07,6169
2020-06-02 11:43:22,577
2020-06-02 11:43:45,802
2020-06-02 11:43:55,925
2020-06-02 11:44:06,378
2020-06-02 11:44:08,2092
2020-06-02 11:44:16,473
2020-06-02 11:44:20,741
2020-06-02 11:44:52,3278
2020-06-02 11:45:05,1974
2020-06-02 11:45:40,2311
2020-06-02 11:45:58,176
2020-06-02 11:46:09,9357
2020-06-02 11:46:36,9319
2020-06-02 11:46:43,885
2020-06-02 11:46:56,832
2020-06-02 11:47:13,9377
2020-06-02 11:47:25,2163
2020-06-02 11:48:12,1969
2020-06-02 11:48:27,1481
2020-06-02 11:48:47,5019
2020-06-02 11:49:48,893
2020-06-02 11:50:15,6995
2020-06-02 11:50:47,1549
2020-06-02 11:50:49,6927
2020-06-02 11:51:02,1019
2020-06-02 11:52:21,500
2020-06-02 11:52:39,1358
2020-06-02 11:52:52,76
2020-06-02 11:52:53,680
2020-06-02 11:53:14,4707
2020-06-02 11:53:21,4718
2020-06-02 11:53:25,552
2020-06-02 11:53:29,994
2020-06-02 11:53:29,7468
2020-06-02 11:53:33,1303
2020-06-02 11:53:38,605
2020-06-02 11:53:58,7415
2020-06-02 11:54:01,574
2020-06-02 11:54:04,344
2020-06-02 11:54:07,6347
2020-06-02 11:54:11,374
2020-06-02 11:54:25,1992
2020-06-02 11:54:30,763
2020-06-02 11:54:58,323
2020-06-02 11:55:18,3062
2020-06-02 11:56:21,7269
2020-06-02 11:56:41,3050
2020-06-02 11:56:48,74
2020-06-02 11:56:50,3050
2020-06-02 11:56:57,280
2020-06-02 11:57:38,429
2020-06-02 11:58:27,577
2020-06-02 11:58:42,524
2020-06-02 11:58:43,428
2020-06-02 11:58:45,369
2020-06-02 11:58:59,2035
2020-06-02 11:59:07,1206
2020-06-02 11:59:56,1969
2020-06-02 12:00:01,1021
2020-06-02 12:00:06,1835
2020-06-02 12:00:06,2301
2020-06-02 12:00:14,2245
2020-06-02 12:00:29,2226
2020-06-02 12:00:36,1438
2020-06-02 12:00:47,819
2020-06-02 12:01:17,775
2020-06-02 12:01:24,1563
2020-06-02 12:02:07,2814
2020-06-02 12:02:19,375
2020-06-02 12:03:36,3061
2020-06-02 12:03:57,622
2020-06-02 12:03:58,191716
2020-06-02 12:04:10,1069
2020-06-02 12:04:25,1577
2020-06-02 12:04:33,1661
2020-06-02 12:04:41,1712
2020-06-02 12:05:11,82
2020-06-02 12:05:11,259
2020-06-02 12:05:15,643
2020-06-02 12:05:51,297
2020-06-02 12:05:54,995
2020-06-02 12:06:48,1073
2020-06-02 12:06:56,884
2020-06-02 12:08:21,2982
2020-06-02 12:08:22,2302
2020-06-02 12:08:37,211
2020-06-02 12:08:53,1258
2020-06-02 12:08:55,2164
2020-06-02 12:09:19,531
2020-06-02 12:09:23,1112
2020-06-02 12:09:52,1776
2020-06-02 12:10:06,1770
2020-06-02 12:10:32,1110
2020-06-02 12:10:48,1018
2020-06-02 12:10:49,1225
2020-06-02 12:10:58,3763
2020-06-02 12:11:03,175
2020-06-02 12:11:20,1651
2020-06-02 12:11:30,1650
2020-06-02 12:11:32,1677
2020-06-02 12:11:41,750
2020-06-02 12:11:44,1632
2020-06-02 12:11:59,1404
2020-06-02 12:12:06,473
2020-06-02 12:12:29,2556
2020-06-02 12:12:44,590
2020-06-02 12:12:50,503
2020-06-02 12:13:06,1602
2020-06-02 12:13:24,1198
2020-06-02 12:14:14,1553
2020-06-02 12:14:25,447
2020-06-02 12:14:57,428
2020-06-02 12:15:06,2118
2020-06-02 12:16:09,401
2020-06-02 12:16:33,513
2020-06-02 12:17:13,478
2020-06-02 12:17:15,469
2020-06-02 12:17:45,1477
2020-06-02 12:17:56,877
2020-06-02 12:18:03,710
2020-06-02 12:18:06,815
2020-06-02 12:18:09,787
2020-06-02 12:18:11,1629
2020-06-02 12:19:25,1392
2020-06-02 12:19:30,507
2020-06-02 12:19:31,1877
2020-06-02 12:20:11,492
2020-06-02 12:20:14,256
2020-06-02 12:20:29,529
2020-06-02 12:20:36,898
2020-06-02 12:20:37,1820
2020-06-02 12:20:42,1319
2020-06-02 12:20:42,1368
2020-06-02 12:21:02,5800
2020-06-02 12:21:05,2228
2020-06-02 12:21:34,303
2020-06-02 12:21:40,407
2020-06-02 12:22:25,682
2020-06-02 12:22:59,523
2020-06-02 12:23:12,1097
2020-06-02 12:23:27,6024
2020-06-02 12:23:34,796
2020-06-02 12:24:04,626
2020-06-02 12:24:17,1776
2020-06-02 12:24:26,4045
2020-06-02 12:24:26,6047
2020-06-02 12:24:35,1533
2020-06-02 12:24:40,2361
2020-06-02 12:24:53,535
2020-06-02 12:25:01,4202
2020-06-02 12:25:08,3556
2020-06-02 12:25:09,3354
2020-06-02 12:25:35,2010
2020-06-02 12:26:57,1113
2020-06-02 12:27:06,337
2020-06-02 12:27:15,124
2020-06-02 12:27:39,1271
2020-06-02 12:27:46,4061
2020-06-02 12:27:49,1235
2020-06-02 12:28:07,1362
2020-06-02 12:28:22,1408
2020-06-02 12:28:22,408
2020-06-02 12:29:01,813
2020-06-02 12:29:40,288
2020-06-02 12:29:47,1000
2020-06-02 12:29:52,897
2020-06-02 12:30:07,521
2020-06-02 12:31:09,1305
2020-06-02 12:32:07,1942
2020-06-02 12:32:14,5983
2020-06-02 12:32:15,356
2020-06-02 12:32:50,1381
2020-06-02 12:32:54,1226
2020-06-02 12:33:01,368
2020-06-02 12:33:06,281
2020-06-02 12:33:22,1228
2020-06-02 12:33:24,1259
2020-06-02 12:33:26,1225
2020-06-02 12:34:11,5914
2020-06-02 12:34:12,1555
2020-06-02 12:34:20,1033
2020-06-02 12:34:27,3623
2020-06-02 12:34:45,2510
2020-06-02 12:35:23,214
2020-06-02 12:35:39,2002
2020-06-02 12:35:53,665
2020-06-02 12:35:56,1275
2020-06-02 12:35:57,1725
2020-06-02 12:36:24,1140
2020-06-02 12:37:31,412
2020-06-02 12:37:44,1933
2020-06-02 12:37:46,526
2020-06-02 12:37:49,2410
2020-06-02 12:37:57,1523
2020-06-02 12:38:09,604
2020-06-02 12:38:20,2059
2020-06-02 12:38:28,1267
2020-06-02 12:38:30,825
2020-06-02 12:38:34,2043
2020-06-02 12:39:12,1649
2020-06-02 12:39:16,514
2020-06-02 12:39:20,290
2020-06-02 12:39:20,1342
2020-06-02 12:39:23,2314
2020-06-02 12:39:33,80195
2020-06-02 12:39:36,1271
2020-06-02 12:39:52,3397
2020-06-02 12:39:56,1284
2020-06-02 12:40:09,6996
2020-06-02 12:40:14,3334
2020-06-02 12:40:20,1136
2020-06-02 12:40:23,650
2020-06-02 12:40:26,5620
2020-06-02 12:40:34,1182
2020-06-02 12:40:37,574
2020-06-02 12:40:38,1364
2020-06-02 12:40:40,1884
2020-06-02 12:40:40,416
2020-06-02 12:40:44,2974
2020-06-02 12:41:24,2815
2020-06-02 12:41:34,2835
2020-06-02 12:42:03,268
2020-06-02 12:42:04,243
2020-06-02 12:42:21,499
2020-06-02 12:42:27,1056
2020-06-02 12:42:35,595
2020-06-02 12:42:39,312
2020-06-02 12:43:04,6805
2020-06-02 12:43:07,1285
2020-06-02 12:43:11,548
2020-06-02 12:43:13,5456
2020-06-02 12:43:35,223
2020-06-02 12:43:49,664
2020-06-02 12:43:54,287
2020-06-02 12:44:31,3475
2020-06-02 12:44:47,663
2020-06-02 12:44:55,1392
2020-06-02 12:45:01,351
2020-06-02 12:45:27,927
2020-06-02 12:45:38,1904
2020-06-02 12:45:54,1542
2020-06-02 12:46:16,922
2020-06-02 12:46:24,918
2020-06-02 12:46:31,1686
2020-06-02 12:46:46,1211
2020-06-02 12:46:47,556
2020-06-02 12:46:52,2404
2020-06-02 12:46:54,1655
2020-06-02 12:46:56,353
2020-06-02 12:47:19,2340
2020-06-02 12:47:30,1345
2020-06-02 12:47:31,945
2020-06-02 12:47:57,818
2020-06-02 12:48:11,494
2020-06-02 12:48:27,993
2020-06-02 12:48:44,343
2020-06-02 12:49:07,1447
2020-06-02 12:49:07,1189
2020-06-02 12:49:09,1407
2020-06-02 12:49:38,1745
2020-06-02 12:50:04,407
2020-06-02 12:50:12,1068
2020-06-02 12:51:06,390
2020-06-02 12:51:10,1741
2020-06-02 12:51:40,377
2020-06-02 12:51:42,194
2020-06-02 12:52:15,5293
2020-06-02 12:52:18,1407
2020-06-02 12:52:29,1951
2020-06-02 12:52:29,441
2020-06-02 12:52:29,5286
2020-06-02 12:52:36,378
2020-06-02 12:52:38,1475
2020-06-02 12:52:41,2239
2020-06-02 12:52:48,442
2020-06-02 12:52:59,904
2020-06-02 12:53:30,545
2020-06-02 12:53:37,778
2020-06-02 12:53:46,452
2020-06-02 12:53:51,825
2020-06-02 12:54:14,1136
2020-06-02 12:54:18,374
2020-06-02 12:54:21,476
2020-06-02 12:55:29,5518
2020-06-02 12:55:36,252
2020-06-02 12:55:48,1639
2020-06-02 12:55:49,394
2020-06-02 12:55:49,979
2020-06-02 12:55:55,498
2020-06-02 12:56:16,866
2020-06-02 12:56:24,615
2020-06-02 12:57:15,1082
2020-06-02 12:57:17,445
2020-06-02 12:57:30,1240
2020-06-02 12:57:30,1424
2020-06-02 12:57:33,1158
2020-06-02 12:57:40,710805
2020-06-02 12:57:49,1766
2020-06-02 12:57:51,9119
2020-06-02 12:57:56,9164
2020-06-02 12:58:04,1288
2020-06-02 12:58:05,2103
2020-06-02 12:58:53,1138
2020-06-02 12:59:29,329
2020-06-02 12:59:42,928
2020-06-02 13:00:32,893
2020-06-02 13:00:42,460
2020-06-02 13:00:46,701
2020-06-02 13:01:12,1052
2020-06-02 13:01:58,1260
2020-06-02 13:02:15,1443
2020-06-02 13:02:38,3282
2020-06-02 13:02:41,440
2020-06-02 13:02:51,564
2020-06-02 13:02:51,897
2020-06-02 13:02:55,1772
2020-06-02 13:02:56,3196
2020-06-02 13:02:56,1147
2020-06-02 13:03:25,1262
2020-06-02 13:03:31,396
2020-06-02 13:04:06,1070
2020-06-02 13:04:15,5871
2020-06-02 13:04:22,575
2020-06-02 13:05:16,1030
2020-06-02 13:05:24,901
2020-06-02 13:05:25,628
2020-06-02 13:05:53,2478
2020-06-02 13:05:56,434
2020-06-02 13:06:00,4667
2020-06-02 13:06:14,584
2020-06-02 13:06:34,2360
2020-06-02 13:07:11,999
2020-06-02 13:07:11,1384
2020-06-02 13:07:40,218
2020-06-02 13:08:21,2193
2020-06-02 13:09:27,178
2020-06-02 13:09:38,700
2020-06-02 13:09:38,1307
2020-06-02 13:09:44,1202
2020-06-02 13:10:17,1504
2020-06-02 13:10:24,406
2020-06-02 13:10:24,611
2020-06-02 13:10:31,1501
2020-06-02 13:10:59,514
2020-06-02 13:11:14,509
2020-06-02 13:11:17,382
2020-06-02 13:11:20,505
2020-06-02 13:11:24,580
2020-06-02 13:11:29,1207
2020-06-02 13:11:37,1043
2020-06-02 13:11:57,2291
2020-06-02 13:12:11,683
2020-06-02 13:12:15,1683
2020-06-02 13:12:24,631
2020-06-02 13:12:38,576
2020-06-02 13:13:13,1838
2020-06-02 13:13:59,2728
2020-06-02 13:14:06,425
2020-06-02 13:14:07,866
2020-06-02 13:14:14,2392
2020-06-02 13:14:15,355
2020-06-02 13:14:33,976
2020-06-02 13:14:35,365
2020-06-02 13:15:06,351
2020-06-02 13:15:07,3487
2020-06-02 13:15:14,1204
2020-06-02 13:15:41,989
2020-06-02 13:15:45,221
2020-06-02 13:15:59,995
2020-06-02 13:16:07,740
2020-06-02 13:17:05,5542
2020-06-02 13:17:32,306
2020-06-02 13:17:37,580
2020-06-02 13:17:48,480
2020-06-02 13:17:54,872
2020-06-02 13:18:00,855
2020-06-02 13:18:32,4912
2020-06-02 13:18:43,2744
2020-06-02 13:18:58,8827
2020-06-02 13:19:02,1842
2020-06-02 13:19:07,7288
2020-06-02 13:19:21,1296
2020-06-02 13:19:26,908
2020-06-02 13:19:28,418
2020-06-02 13:19:29,919
2020-06-02 13:19:37,4845
2020-06-02 13:20:09,2419
2020-06-02 13:20:29,1632
2020-06-02 13:20:33,2277
2020-06-02 13:20:40,2575
2020-06-02 13:20:44,512
2020-06-02 13:20:53,5935
2020-06-02 13:20:56,652
2020-06-02 13:21:00,816
2020-06-02 13:21:09,1172
2020-06-02 13:21:18,1349
2020-06-02 13:21:18,490
2020-06-02 13:21:31,468
2020-06-02 13:21:58,702
2020-06-02 13:22:00,675
2020-06-02 13:22:07,750
2020-06-02 13:22:14,5200
2020-06-02 13:22:48,6956
2020-06-02 13:22:54,1247
2020-06-02 13:23:04,1885
2020-06-02 13:23:11,1035
2020-06-02 13:23:13,415
2020-06-02 13:23:13,283
2020-06-02 13:23:18,172
2020-06-02 13:23:18,457
2020-06-02 13:23:32,6339
2020-06-02 13:23:34,1681
2020-06-02 13:23:36,2281
2020-06-02 13:23:38,1575
2020-06-02 13:23:40,6354
2020-06-02 13:24:01,24187
2020-06-02 13:24:03,1158
2020-06-02 13:24:19,1059
2020-06-02 13:24:47,1557
2020-06-02 13:24:49,367
2020-06-02 13:24:55,1496
2020-06-02 13:25:17,460
2020-06-02 13:25:30,1578
2020-06-02 13:25:37,1268
2020-06-02 13:25:57,2502
2020-06-02 13:25:59,601
2020-06-02 13:26:08,1663
2020-06-02 13:26:39,1510
2020-06-02 13:26:56,1198
2020-06-02 13:27:30,480
2020-06-02 13:27:34,505
2020-06-02 13:28:04,681
2020-06-02 13:28:06,584
2020-06-02 13:28:08,1063
2020-06-02 13:28:33,15727
2020-06-02 13:28:45,1889
2020-06-02 13:28:52,5783
2020-06-02 13:29:04,1860
2020-06-02 13:29:21,656
2020-06-02 13:29:22,15670
2020-06-02 13:29:53,16323
2020-06-02 13:30:00,17816
2020-06-02 13:30:29,1419
2020-06-02 13:30:35,195
2020-06-02 13:30:44,15580
2020-06-02 13:30:57,15573
2020-06-02 13:31:00,679
2020-06-02 13:31:12,936
2020-06-02 13:31:18,15559
2020-06-02 13:31:29,271
2020-06-02 13:31:36,906
2020-06-02 13:32:12,527
2020-06-02 13:32:15,15500
2020-06-02 13:32:26,568
2020-06-02 13:32:26,1793
2020-06-02 13:32:31,355
2020-06-02 13:32:50,1386
2020-06-02 13:32:51,1095
2020-06-02 13:32:52,2296
2020-06-02 13:33:30,1262
2020-06-02 13:33:32,708
2020-06-02 13:33:35,963
2020-06-02 13:33:47,957
2020-06-02 13:33:59,572
2020-06-02 13:34:23,645
2020-06-02 13:34:51,1340
2020-06-02 13:34:56,8113
2020-06-02 13:35:03,1237
2020-06-02 13:35:48,7443
2020-06-02 13:35:52,1219
2020-06-02 13:35:56,1204
2020-06-02 13:36:00,1193
2020-06-02 13:36:08,1473
2020-06-02 13:36:11,1165
2020-06-02 13:36:16,954
2020-06-02 13:36:18,25925
2020-06-02 13:36:21,2044
2020-06-02 13:36:36,1601
2020-06-02 13:36:46,1491
2020-06-02 13:37:04,680
2020-06-02 13:37:20,6724
2020-06-02 13:38:08,962
2020-06-02 13:38:10,513
2020-06-02 13:38:32,1015
2020-06-02 13:38:42,3595
2020-06-02 13:38:57,2561
2020-06-02 13:39:35,412
2020-06-02 13:39:45,1270
2020-06-02 13:40:22,602
2020-06-02 13:40:24,679
2020-06-02 13:40:43,208
2020-06-02 13:40:55,3509
2020-06-02 13:41:23,422
2020-06-02 13:41:24,241
2020-06-02 13:41:31,660
2020-06-02 13:41:32,541
2020-06-02 13:41:51,1285
2020-06-02 13:41:52,5348
2020-06-02 13:42:04,1928
2020-06-02 13:42:04,477
2020-06-02 13:42:05,1328
2020-06-02 13:42:07,3456
2020-06-02 13:42:12,1428
2020-06-02 13:42:18,547
2020-06-02 13:42:52,1117
2020-06-02 13:43:16,1112
2020-06-02 13:43:21,730
2020-06-02 13:43:37,2056
2020-06-02 13:43:45,321
2020-06-02 13:43:59,1180
2020-06-02 13:44:00,917
2020-06-02 13:44:25,1220
2020-06-02 13:45:07,6387
2020-06-02 13:45:33,431
2020-06-02 13:45:35,1775
2020-06-02 13:45:39,601
2020-06-02 13:45:52,942
2020-06-02 13:46:06,656
2020-06-02 13:46:30,657
2020-06-02 13:46:42,239
2020-06-02 13:46:56,1490
2020-06-02 13:47:05,880
2020-06-02 13:47:07,228
2020-06-02 13:48:03,511
2020-06-02 13:48:15,1951
2020-06-02 13:48:48,2541
2020-06-02 13:48:57,557
2020-06-02 13:48:59,5477
2020-06-02 13:49:04,599
2020-06-02 13:49:23,1413
2020-06-02 13:49:23,749
2020-06-02 13:49:33,3135
2020-06-02 13:49:34,562
2020-06-02 13:50:21,5970
2020-06-02 13:50:25,321
2020-06-02 13:50:28,3085
2020-06-02 13:50:31,422
2020-06-02 13:50:34,1491
2020-06-02 13:50:43,1592
2020-06-02 13:51:17,4586
2020-06-02 13:51:31,4528
2020-06-02 13:51:36,1190
2020-06-02 13:51:37,1344
2020-06-02 13:51:37,1838
2020-06-02 13:51:37,4506
2020-06-02 13:52:14,2106
2020-06-02 13:52:36,349
2020-06-02 13:52:38,1627
2020-06-02 13:52:42,351
2020-06-02 13:52:50,1152
2020-06-02 13:52:52,1142
2020-06-02 13:52:57,719
2020-06-02 13:53:01,645
2020-06-02 13:53:02,441
2020-06-02 13:53:46,1084
2020-06-02 13:53:59,1945
2020-06-02 13:54:18,1036
2020-06-02 13:54:30,420
2020-06-02 13:54:30,1228
2020-06-02 13:54:32,591
2020-06-02 13:54:32,1646
2020-06-02 13:54:35,459
2020-06-02 13:54:45,607
2020-06-02 13:55:02,571
2020-06-02 13:55:12,170
2020-06-02 13:55:16,1679
2020-06-02 13:55:29,423
2020-06-02 13:55:35,611
2020-06-02 13:55:49,442
2020-06-02 13:55:53,1890
2020-06-02 13:55:54,6379
2020-06-02 13:56:13,548
2020-06-02 13:56:39,2222
2020-06-02 13:57:02,433
2020-06-02 13:57:16,1790
2020-06-02 13:57:43,369
2020-06-02 13:57:52,570
2020-06-02 13:57:54,575
2020-06-02 13:58:02,350
2020-06-02 13:58:10,631
2020-06-02 13:58:12,819
2020-06-02 13:58:44,734
2020-06-02 13:59:04,951
2020-06-02 13:59:10,1143
2020-06-02 13:59:38,535
2020-06-02 13:59:43,11299
2020-06-02 14:00:00,1048
2020-06-02 14:00:05,395
2020-06-02 14:00:13,228
2020-06-02 14:00:19,4440
2020-06-02 14:00:21,4450
2020-06-02 14:01:28,1708
2020-06-02 14:01:32,2398
2020-06-02 14:01:43,212
2020-06-02 14:02:02,595
2020-06-02 14:02:06,514
2020-06-02 14:02:08,1795
2020-06-02 14:02:15,294
2020-06-02 14:02:42,342
2020-06-02 14:02:47,2428
2020-06-02 14:02:49,4852
2020-06-02 14:02:57,3135
2020-06-02 14:03:09,863
2020-06-02 14:03:16,4078
2020-06-02 14:03:16,1789
2020-06-02 14:03:17,4078
2020-06-02 14:03:26,473
2020-06-02 14:03:29,619
2020-06-02 14:04:06,763
2020-06-02 14:04:26,391
2020-06-02 14:04:50,3978
2020-06-02 14:05:16,2078
2020-06-02 14:05:29,723
2020-06-02 14:05:51,330
2020-06-02 14:05:56,1302
2020-06-02 14:05:57,1011
2020-06-02 14:06:04,1438
2020-06-02 14:06:06,1561
2020-06-02 14:07:21,124
2020-06-02 14:08:02,2235
2020-06-02 14:08:07,737
2020-06-02 14:08:09,2223
2020-06-02 14:08:20,612
2020-06-02 14:08:29,760
2020-06-02 14:08:34,753
2020-06-02 14:08:56,1075
2020-06-02 14:09:28,2683
2020-06-02 14:09:30,610
2020-06-02 14:09:31,553
2020-06-02 14:09:41,1609
2020-06-02 14:09:48,2529
2020-06-02 14:09:51,321
2020-06-02 14:09:56,867
2020-06-02 14:10:20,521
2020-06-02 14:10:23,226
2020-06-02 14:10:33,14756
2020-06-02 14:10:37,2073
2020-06-02 14:11:10,317
2020-06-02 14:11:40,1321
2020-06-02 14:11:51,1050
2020-06-02 14:12:01,153
2020-06-02 14:12:12,1649
2020-06-02 14:12:26,270
2020-06-02 14:12:31,1199
2020-06-02 14:12:46,1953
2020-06-02 14:12:58,1148
2020-06-02 14:13:09,2014
2020-06-02 14:13:11,1726
2020-06-02 14:13:23,1958
2020-06-02 14:13:42,2598
2020-06-02 14:13:49,785
2020-06-02 14:13:59,1363
2020-06-02 14:14:02,1962
2020-06-02 14:14:31,1439
2020-06-02 14:14:34,1397
2020-06-02 14:14:40,629
2020-06-02 14:15:11,328
2020-06-02 14:15:25,1302
2020-06-02 14:15:37,1295
2020-06-02 14:15:45,2893
2020-06-02 14:15:59,889
2020-06-02 14:15:59,204
2020-06-02 14:15:59,951
2020-06-02 14:16:26,928
2020-06-02 14:16:40,757
2020-06-02 14:16:57,788
2020-06-02 14:17:09,1631
2020-06-02 14:17:11,367
2020-06-02 14:17:21,2975
2020-06-02 14:17:22,941
2020-06-02 14:17:36,3820
2020-06-02 14:17:41,286
2020-06-02 14:17:49,1375
2020-06-02 14:17:53,1159
2020-06-02 14:18:01,3612
2020-06-02 14:18:04,2939
2020-06-02 14:18:05,380
2020-06-02 14:18:11,3753
2020-06-02 14:18:16,1352
2020-06-02 14:18:31,4334
2020-06-02 14:18:36,1069
2020-06-02 14:18:46,2971
2020-06-02 14:19:00,3705
2020-06-02 14:19:06,529
2020-06-02 14:19:17,2417
2020-06-02 14:19:18,364
2020-06-02 14:19:24,2000
2020-06-02 14:19:29,565
2020-06-02 14:19:33,589
2020-06-02 14:19:34,1847
2020-06-02 14:19:36,594
2020-06-02 14:19:53,412
2020-06-02 14:19:56,123
2020-06-02 14:20:05,173
2020-06-02 14:20:18,1161
2020-06-02 14:20:21,1795
2020-06-02 14:20:23,1157
2020-06-02 14:21:03,1891
2020-06-02 14:21:46,2224
2020-06-02 14:21:54,1674
2020-06-02 14:22:06,405
2020-06-02 14:22:10,2384
2020-06-02 14:22:13,1267
2020-06-02 14:22:13,1698
2020-06-02 14:22:14,498
2020-06-02 14:22:33,655
2020-06-02 14:23:00,1876
2020-06-02 14:23:21,799
2020-06-02 14:23:34,890
2020-06-02 14:23:38,1022
2020-06-02 14:23:42,397
2020-06-02 14:24:06,1543
2020-06-02 14:24:20,2721
2020-06-02 14:24:27,2884
2020-06-02 14:24:28,371
2020-06-02 14:24:46,1186
2020-06-02 14:25:10,1624
2020-06-02 14:25:16,669
2020-06-02 14:25:25,861
2020-06-02 14:25:34,849
2020-06-02 14:25:36,1268
2020-06-02 14:27:03,1006
2020-06-02 14:27:17,990
2020-06-02 14:27:18,2398
2020-06-02 14:27:20,948
2020-06-02 14:27:20,1584
2020-06-02 14:27:27,2380
2020-06-02 14:27:37,1189
2020-06-02 14:28:00,2316
2020-06-02 14:28:12,1313
2020-06-02 14:28:12,1314
2020-06-02 14:28:14,439
2020-06-02 14:28:17,1430
2020-06-02 14:28:17,4011
2020-06-02 14:28:39,671
2020-06-02 14:29:01,179
2020-06-02 14:29:06,1133
2020-06-02 14:29:23,899
2020-06-02 14:29:43,1142
2020-06-02 14:29:46,1920
2020-06-02 14:30:06,496
2020-06-02 14:30:24,535
2020-06-02 14:30:26,248
2020-06-02 14:30:28,1026
2020-06-02 14:30:35,529
2020-06-02 14:30:40,704
2020-06-02 14:31:34,489
2020-06-02 14:31:44,2429
2020-06-02 14:31:52,658
2020-06-02 14:31:54,823
2020-06-02 14:31:55,1378
2020-06-02 14:31:57,898
2020-06-02 14:32:00,2054
2020-06-02 14:32:01,379
2020-06-02 14:32:06,1110
2020-06-02 14:32:10,387
2020-06-02 14:32:23,1711
2020-06-02 14:32:36,3066
2020-06-02 14:32:42,1450
2020-06-02 14:32:49,4550
2020-06-02 14:33:07,4537
2020-06-02 14:33:23,437
2020-06-02 14:33:26,1060
2020-06-02 14:33:36,1033
2020-06-02 14:33:38,264
2020-06-02 14:33:48,1580
2020-06-02 14:33:52,1076
2020-06-02 14:33:57,2701
2020-06-02 14:34:36,1196
2020-06-02 14:34:42,892
2020-06-02 14:35:06,881
2020-06-02 14:35:17,1239
2020-06-02 14:36:09,592
2020-06-02 14:36:25,686
2020-06-02 14:36:26,2236
2020-06-02 14:36:30,1375
2020-06-02 14:36:40,860
2020-06-02 14:36:41,384
2020-06-02 14:36:55,655
2020-06-02 14:36:56,1919
2020-06-02 14:37:05,1018
2020-06-02 14:37:39,1114
2020-06-02 14:37:51,157
2020-06-02 14:37:59,2060
