starttime,tripduration
2019-12-03 17:36:24,812
2019-12-03 17:36:30,172
2019-12-03 17:36:57,1446
2019-12-03 17:37:01,717
2019-12-03 17:37:28,393
2019-12-03 17:37:32,397
2019-12-03 17:37:58,305
2019-12-03 17:38:10,443
2019-12-03 17:38:22,327
2019-12-03 17:38:34,320
2019-12-03 17:38:52,169
2019-12-03 17:38:55,208
2019-12-03 17:39:51,630
2019-12-03 17:39:53,348
2019-12-03 17:40:07,467
2019-12-03 17:40:16,676
2019-12-03 17:40:47,453
2019-12-03 17:40:59,339
2019-12-03 17:41:23,323
2019-12-03 17:41:43,484
2019-12-03 17:41:44,1460
2019-12-03 17:41:48,743
2019-12-03 17:41:50,310
2019-12-03 17:41:58,268
2019-12-03 17:42:17,1191
2019-12-03 17:42:35,630
2019-12-03 17:42:35,721
2019-12-03 17:42:51,254
2019-12-03 17:43:07,1197
2019-12-03 17:43:15,383
2019-12-03 17:43:42,525
2019-12-03 17:43:56,370
2019-12-03 17:44:06,476
2019-12-03 17:44:17,1872
2019-12-03 17:44:22,532
2019-12-03 17:44:37,577
2019-12-03 17:44:40,351
2019-12-03 17:44:54,453
2019-12-03 17:44:54,534
2019-12-03 17:45:15,195
2019-12-03 17:46:06,243
2019-12-03 17:46:18,1502
2019-12-03 17:46:34,676
2019-12-03 17:46:36,316
2019-12-03 17:46:49,473
2019-12-03 17:46:53,830
2019-12-03 17:47:19,1630
2019-12-03 17:47:22,672
2019-12-03 17:47:42,468
2019-12-03 17:47:55,1427
2019-12-03 17:47:59,362
2019-12-03 17:48:19,487
2019-12-03 17:48:28,566
2019-12-03 17:48:36,270
2019-12-03 17:48:40,231
2019-12-03 17:48:57,1142
2019-12-03 17:49:13,256
2019-12-03 17:49:45,436
2019-12-03 17:49:53,476
2019-12-03 17:50:23,829
2019-12-03 17:50:24,837
2019-12-03 17:51:27,2668
2019-12-03 17:51:29,543
2019-12-03 17:51:32,354
2019-12-03 17:51:55,320
2019-12-03 17:52:06,1337
2019-12-03 17:52:17,1062
2019-12-03 17:52:30,872
2019-12-03 17:52:31,652
2019-12-03 17:52:39,334
2019-12-03 17:53:03,303
2019-12-03 17:53:04,973
2019-12-03 17:53:36,7537
2019-12-03 17:53:56,1123
2019-12-03 17:54:25,1004
2019-12-03 17:54:26,437
2019-12-03 17:55:27,564
2019-12-03 17:55:48,3894
2019-12-03 17:55:58,67
2019-12-03 17:56:08,573
2019-12-03 17:56:24,370
2019-12-03 17:56:32,1369
2019-12-03 17:56:33,504
2019-12-03 17:56:47,646
2019-12-03 17:57:18,657
2019-12-03 17:57:22,314
2019-12-03 17:57:22,299
2019-12-03 17:57:48,599
2019-12-03 17:58:30,218
2019-12-03 17:58:30,605
2019-12-03 17:58:44,685
2019-12-03 17:58:56,582
2019-12-03 17:59:09,390
2019-12-03 17:59:45,300
2019-12-03 18:00:03,715
2019-12-03 18:00:19,475
2019-12-03 18:00:31,213
2019-12-03 18:00:38,274
2019-12-03 18:00:43,1823
2019-12-03 18:00:46,692
2019-12-03 18:01:07,874
2019-12-03 18:01:08,766
2019-12-03 18:01:13,397
2019-12-03 18:01:40,968
2019-12-03 18:01:54,1350
2019-12-03 18:02:31,660
2019-12-03 18:02:36,2134
2019-12-03 18:02:58,989
2019-12-03 18:03:00,650
2019-12-03 18:03:18,164
2019-12-03 18:03:19,427
2019-12-03 18:03:20,1841
2019-12-03 18:03:31,869
2019-12-03 18:04:48,666
2019-12-03 18:05:06,1285
2019-12-03 18:05:10,861
2019-12-03 18:05:19,442
2019-12-03 18:05:22,797
2019-12-03 18:05:32,2629
2019-12-03 18:06:21,578
2019-12-03 18:06:22,915
2019-12-03 18:06:24,258
2019-12-03 18:06:32,562
2019-12-03 18:06:39,2094
2019-12-03 18:06:56,359
2019-12-03 18:07:25,419
2019-12-03 18:08:07,360
2019-12-03 18:08:20,341
2019-12-03 18:08:31,1087
2019-12-03 18:08:32,1537
2019-12-03 18:08:47,1131
2019-12-03 18:08:56,282
2019-12-03 18:08:56,1129
2019-12-03 18:09:04,1459
2019-12-03 18:09:36,185
2019-12-03 18:10:10,391
2019-12-03 18:10:12,566
2019-12-03 18:10:16,375
2019-12-03 18:10:25,627
2019-12-03 18:10:59,281
2019-12-03 18:11:20,306
2019-12-03 18:11:21,555
2019-12-03 18:11:28,750
2019-12-03 18:11:49,716
2019-12-03 18:11:51,454
2019-12-03 18:11:55,1324
2019-12-03 18:12:25,698
2019-12-03 18:12:42,1161
2019-12-03 18:12:51,736
2019-12-03 18:12:58,1185
2019-12-03 18:13:08,533
2019-12-03 18:13:23,275
2019-12-03 18:13:39,174
2019-12-03 18:14:07,687
2019-12-03 18:14:14,511
2019-12-03 18:14:32,933
2019-12-03 18:14:48,1086
2019-12-03 18:15:11,636
2019-12-03 18:15:26,604
2019-12-03 18:15:42,1860
2019-12-03 18:16:06,782
2019-12-03 18:16:16,1013
2019-12-03 18:16:19,216
2019-12-03 18:16:29,747
2019-12-03 18:16:34,484
2019-12-03 18:16:41,946
2019-12-03 18:16:47,1040
2019-12-03 18:17:50,407
2019-12-03 18:17:54,1118
2019-12-03 18:18:57,426
2019-12-03 18:19:05,1101
2019-12-03 18:19:14,996
2019-12-03 18:19:39,1513
2019-12-03 18:19:56,1710
2019-12-03 18:20:31,331
2019-12-03 18:21:11,759
2019-12-03 18:22:08,644
2019-12-03 18:22:29,1961
2019-12-03 18:22:54,702
2019-12-03 18:23:02,316
2019-12-03 18:23:06,1370
2019-12-03 18:23:30,342
2019-12-03 18:23:34,904
2019-12-03 18:24:13,381
2019-12-03 18:24:49,1319
2019-12-03 18:24:51,674
2019-12-03 18:25:09,1032
2019-12-03 18:25:11,1947
2019-12-03 18:25:17,389
2019-12-03 18:26:13,1437
2019-12-03 18:26:19,429
2019-12-03 18:26:25,334
2019-12-03 18:26:40,324
2019-12-03 18:26:51,372
2019-12-03 18:27:54,164
2019-12-03 18:28:11,1410
2019-12-03 18:28:34,156
2019-12-03 18:29:13,936
2019-12-03 18:30:18,597
2019-12-03 18:30:44,866
2019-12-03 18:31:55,445
2019-12-03 18:32:28,381
2019-12-03 18:32:28,274
2019-12-03 18:32:49,593
2019-12-03 18:32:55,231
2019-12-03 18:33:05,657
2019-12-03 18:33:47,160
2019-12-03 18:34:30,622
2019-12-03 18:34:46,421
2019-12-03 18:35:00,353
2019-12-03 18:35:28,359
2019-12-03 18:35:32,585
2019-12-03 18:35:53,859
2019-12-03 18:36:13,148
2019-12-03 18:36:17,872
2019-12-03 18:36:18,613
2019-12-03 18:36:20,709
2019-12-03 18:36:44,1636
2019-12-03 18:37:11,1164
2019-12-03 18:38:00,144
2019-12-03 18:38:05,1294
2019-12-03 18:38:07,1523
2019-12-03 18:38:13,439
2019-12-03 18:38:37,1537
2019-12-03 18:40:01,674
2019-12-03 18:40:06,770
2019-12-03 18:40:38,446
2019-12-03 18:40:39,661
2019-12-03 18:40:43,351
2019-12-03 18:41:20,644
2019-12-03 18:41:27,1665
2019-12-03 18:41:37,51869
2019-12-03 18:41:39,275
2019-12-03 18:42:07,543
2019-12-03 18:42:20,1000
2019-12-03 18:42:35,846
2019-12-03 18:42:40,360
2019-12-03 18:42:47,333
2019-12-03 18:42:52,1845
2019-12-03 18:43:04,422
2019-12-03 18:43:20,619
2019-12-03 18:43:22,600
2019-12-03 18:43:32,569
2019-12-03 18:43:49,1295
2019-12-03 18:43:50,964
2019-12-03 18:43:57,43918
2019-12-03 18:44:48,597
2019-12-03 18:45:01,801
2019-12-03 18:45:46,420
2019-12-03 18:45:49,738
2019-12-03 18:46:02,706
2019-12-03 18:46:03,371
2019-12-03 18:46:27,378
2019-12-03 18:46:29,338
2019-12-03 18:46:34,574
2019-12-03 18:46:38,682
2019-12-03 18:46:45,395
2019-12-03 18:46:51,255
2019-12-03 18:46:56,574
2019-12-03 18:47:06,529
2019-12-03 18:47:50,725
2019-12-03 18:48:15,528
2019-12-03 18:48:22,302
2019-12-03 18:48:39,1029
2019-12-03 18:48:52,1962
2019-12-03 18:49:09,632
2019-12-03 18:49:12,1208
2019-12-03 18:49:31,673
2019-12-03 18:50:00,271
2019-12-03 18:50:06,494
2019-12-03 18:50:13,786
2019-12-03 18:50:37,1935
2019-12-03 18:51:00,350
2019-12-03 18:51:39,608
2019-12-03 18:51:59,542
2019-12-03 18:53:18,693
2019-12-03 18:53:27,576
2019-12-03 18:53:56,1948
2019-12-03 18:54:53,1580
2019-12-03 18:55:23,300
2019-12-03 18:55:30,638
2019-12-03 18:55:34,1633
2019-12-03 18:55:35,1096
2019-12-03 18:56:52,1040
2019-12-03 18:57:28,1287
2019-12-03 18:57:32,283
2019-12-03 18:59:30,314
2019-12-03 18:59:51,315
2019-12-03 19:00:14,316
2019-12-03 19:00:29,566
2019-12-03 19:00:31,306
2019-12-03 19:00:35,1214
2019-12-03 19:00:42,666
2019-12-03 19:00:48,1442
2019-12-03 19:01:13,6856
2019-12-03 19:01:21,615
2019-12-03 19:01:23,367
2019-12-03 19:01:39,962
2019-12-03 19:02:13,317
2019-12-03 19:03:13,712
2019-12-03 19:03:19,274
2019-12-03 19:03:30,478
2019-12-03 19:03:43,376
2019-12-03 19:04:06,898
2019-12-03 19:05:03,318
2019-12-03 19:05:45,1294
2019-12-03 19:06:14,748
2019-12-03 19:06:46,367
2019-12-03 19:06:50,425
2019-12-03 19:06:57,465
2019-12-03 19:07:15,1249
2019-12-03 19:07:17,429
2019-12-03 19:07:32,963
2019-12-03 19:07:46,538
2019-12-03 19:07:48,328
2019-12-03 19:08:13,1185
2019-12-03 19:08:42,174
2019-12-03 19:09:06,1345
2019-12-03 19:09:10,385
2019-12-03 19:09:27,942
2019-12-03 19:09:31,856
2019-12-03 19:09:59,235
2019-12-03 19:10:01,1020
2019-12-03 19:10:06,463
2019-12-03 19:10:11,249
2019-12-03 19:10:13,286
2019-12-03 19:10:24,344
2019-12-03 19:10:29,1579
2019-12-03 19:10:36,340
2019-12-03 19:10:36,743
2019-12-03 19:10:44,526
2019-12-03 19:11:01,828
2019-12-03 19:11:06,641
2019-12-03 19:11:06,423
2019-12-03 19:11:15,566
2019-12-03 19:11:17,1631
2019-12-03 19:11:36,544
2019-12-03 19:12:10,62
2019-12-03 19:12:59,581
2019-12-03 19:13:58,364
2019-12-03 19:14:00,734
2019-12-03 19:14:10,144
2019-12-03 19:14:27,1649
2019-12-03 19:14:30,122
2019-12-03 19:14:34,2079
2019-12-03 19:15:00,788
2019-12-03 19:15:39,342
2019-12-03 19:15:59,466
2019-12-03 19:16:09,1087
2019-12-03 19:16:25,576
2019-12-03 19:16:35,739
2019-12-03 19:16:55,1457
2019-12-03 19:17:12,463
2019-12-03 19:17:17,429
2019-12-03 19:17:22,317
2019-12-03 19:17:28,870
2019-12-03 19:18:07,515
2019-12-03 19:18:13,275
2019-12-03 19:18:15,504
2019-12-03 19:18:24,372
2019-12-03 19:18:26,460
2019-12-03 19:18:47,365
2019-12-03 19:18:49,898
2019-12-03 19:18:53,492
2019-12-03 19:19:12,490
2019-12-03 19:19:49,1057
2019-12-03 19:20:09,487
2019-12-03 19:20:14,1816
2019-12-03 19:20:36,445
2019-12-03 19:20:44,3145
2019-12-03 19:20:58,377
2019-12-03 19:21:22,121
2019-12-03 19:21:36,498
2019-12-03 19:22:02,890
2019-12-03 19:22:31,373
2019-12-03 19:23:00,1426
2019-12-03 19:24:02,2209
2019-12-03 19:24:04,1230
2019-12-03 19:24:34,1100
2019-12-03 19:24:38,1123
2019-12-03 19:24:53,825
2019-12-03 19:24:54,2317
2019-12-03 19:24:55,657
2019-12-03 19:25:09,696
2019-12-03 19:25:23,235
2019-12-03 19:25:47,702
2019-12-03 19:25:55,428
2019-12-03 19:28:11,1475
2019-12-03 19:28:25,792
2019-12-03 19:29:53,220
2019-12-03 19:31:04,548
2019-12-03 19:31:07,711
2019-12-03 19:31:30,1481
2019-12-03 19:31:42,882
2019-12-03 19:31:53,337
2019-12-03 19:32:19,467
2019-12-03 19:32:41,378
2019-12-03 19:32:56,867
2019-12-03 19:34:13,299
2019-12-03 19:34:29,1433
2019-12-03 19:34:45,164
2019-12-03 19:34:55,500
2019-12-03 19:35:21,604
2019-12-03 19:35:28,293
2019-12-03 19:35:30,233
2019-12-03 19:36:23,711
2019-12-03 19:36:46,547
2019-12-03 19:36:58,637
2019-12-03 19:37:05,255
2019-12-03 19:37:15,639
2019-12-03 19:37:18,434
2019-12-03 19:37:52,905
2019-12-03 19:37:54,546
2019-12-03 19:38:12,2231
2019-12-03 19:39:00,215
2019-12-03 19:39:00,477
2019-12-03 19:39:05,622
2019-12-03 19:39:07,715
2019-12-03 19:39:26,561
2019-12-03 19:39:48,536
2019-12-03 19:39:54,703
2019-12-03 19:41:47,1241
2019-12-03 19:42:35,989
2019-12-03 19:43:28,1758
2019-12-03 19:44:02,583
2019-12-03 19:44:22,452
2019-12-03 19:44:48,1564
2019-12-03 19:44:49,881
2019-12-03 19:44:55,431
2019-12-03 19:45:54,440
2019-12-03 19:45:55,1228
2019-12-03 19:45:56,160
2019-12-03 19:45:56,241
2019-12-03 19:46:25,1216
2019-12-03 19:46:45,475
2019-12-03 19:47:25,501
2019-12-03 19:48:50,777
2019-12-03 19:48:58,559
2019-12-03 19:49:05,537
2019-12-03 19:49:25,677
2019-12-03 19:50:59,1021
2019-12-03 19:52:01,596
2019-12-03 19:52:04,427
2019-12-03 19:53:40,211
2019-12-03 19:54:38,377
2019-12-03 19:55:01,306
2019-12-03 19:55:19,581
2019-12-03 19:55:33,388
2019-12-03 19:55:45,464
2019-12-03 19:55:48,705
2019-12-03 19:58:11,233
2019-12-03 19:58:20,626
2019-12-03 19:59:01,173
2019-12-03 19:59:20,931
2019-12-03 19:59:25,638
2019-12-03 19:59:31,593
2019-12-03 19:59:44,265
2019-12-03 20:00:15,461
2019-12-03 20:00:16,1324
2019-12-03 20:00:30,762
2019-12-03 20:00:47,1778
2019-12-03 20:00:54,563
2019-12-03 20:00:56,569
2019-12-03 20:01:19,475
2019-12-03 20:01:38,479
2019-12-03 20:01:47,410
2019-12-03 20:02:09,586
2019-12-03 20:03:22,1337
2019-12-03 20:03:55,347
2019-12-03 20:04:14,686
2019-12-03 20:05:10,458
2019-12-03 20:06:49,87
2019-12-03 20:07:49,603
2019-12-03 20:07:50,606
2019-12-03 20:07:58,719
2019-12-03 20:08:20,243
2019-12-03 20:08:40,442
2019-12-03 20:08:42,283
2019-12-03 20:08:54,181
2019-12-03 20:10:00,3157
2019-12-03 20:10:51,4027
2019-12-03 20:10:57,754
2019-12-03 20:11:10,842
2019-12-03 20:11:41,1126
2019-12-03 20:11:42,440
2019-12-03 20:11:55,453
2019-12-03 20:12:00,794
2019-12-03 20:12:45,297
2019-12-03 20:12:55,345
2019-12-03 20:13:31,646
2019-12-03 20:13:44,666
2019-12-03 20:14:02,516
2019-12-03 20:14:11,472
2019-12-03 20:14:37,464
2019-12-03 20:14:43,344
2019-12-03 20:15:06,1525
2019-12-03 20:15:17,346
2019-12-03 20:15:25,557
2019-12-03 20:15:56,898
2019-12-03 20:16:42,269
2019-12-03 20:17:15,212
2019-12-03 20:17:23,2107
2019-12-03 20:17:51,327
2019-12-03 20:17:54,1274
2019-12-03 20:17:58,340
2019-12-03 20:18:03,985
2019-12-03 20:19:25,538
2019-12-03 20:19:45,398
2019-12-03 20:19:49,838
2019-12-03 20:19:50,537
2019-12-03 20:19:51,547
2019-12-03 20:20:03,1366
2019-12-03 20:20:47,355
2019-12-03 20:20:56,589
2019-12-03 20:21:05,407
2019-12-03 20:21:14,363
2019-12-03 20:21:53,447
2019-12-03 20:21:59,346
2019-12-03 20:22:16,531
2019-12-03 20:24:38,604
2019-12-03 20:24:53,1192
2019-12-03 20:24:59,897
2019-12-03 20:25:27,1353
2019-12-03 20:25:28,1336
2019-12-03 20:26:00,485
2019-12-03 20:27:37,549
2019-12-03 20:27:55,157
2019-12-03 20:28:39,323
2019-12-03 20:28:46,373
2019-12-03 20:29:08,261
2019-12-03 20:29:18,491
2019-12-03 20:31:22,446
2019-12-03 20:33:27,217
2019-12-03 20:33:31,1109
2019-12-03 20:34:15,938
2019-12-03 20:34:40,544
2019-12-03 20:34:45,596
2019-12-03 20:35:46,170
2019-12-03 20:35:59,331
2019-12-03 20:36:38,1953
2019-12-03 20:36:46,378
2019-12-03 20:37:14,448
2019-12-03 20:38:20,1230
2019-12-03 20:38:43,318
2019-12-03 20:38:57,439
2019-12-03 20:39:15,350
2019-12-03 20:39:17,416
2019-12-03 20:40:15,718
2019-12-03 20:40:15,333
2019-12-03 20:42:21,237
2019-12-03 20:42:57,307
2019-12-03 20:42:57,80
2019-12-03 20:43:11,698
2019-12-03 20:44:16,529
2019-12-03 20:45:00,577
2019-12-03 20:45:46,691
2019-12-03 20:45:53,972
2019-12-03 20:46:19,9612
2019-12-03 20:46:19,679
2019-12-03 20:46:31,871
2019-12-03 20:47:02,460
2019-12-03 20:47:57,774
2019-12-03 20:48:38,488
2019-12-03 20:48:44,465
2019-12-03 20:52:01,484
2019-12-03 20:52:12,375
2019-12-03 20:53:27,813
2019-12-03 20:53:42,129
2019-12-03 20:54:41,644
2019-12-03 20:55:03,435
2019-12-03 20:55:27,223
2019-12-03 20:56:51,472
2019-12-03 20:57:19,585
2019-12-03 20:57:20,312
2019-12-03 20:57:33,524
2019-12-03 20:57:55,884
2019-12-03 20:58:17,959
2019-12-03 20:58:18,7840
2019-12-03 20:59:15,1787
2019-12-03 20:59:55,607
2019-12-03 21:00:02,2427
2019-12-03 21:00:24,1597
2019-12-03 21:00:40,487
2019-12-03 21:01:38,147
2019-12-03 21:02:38,261
2019-12-03 21:03:50,589
2019-12-03 21:03:57,423
2019-12-03 21:04:18,518
2019-12-03 21:04:31,899
2019-12-03 21:04:35,608
2019-12-03 21:05:02,487
2019-12-03 21:05:22,412
2019-12-03 21:06:26,814
2019-12-03 21:06:32,349
2019-12-03 21:06:59,1005
2019-12-03 21:07:38,711
2019-12-03 21:08:53,748
2019-12-03 21:09:30,1181
2019-12-03 21:09:46,546
2019-12-03 21:10:07,802
2019-12-03 21:10:26,583
2019-12-03 21:10:41,108
2019-12-03 21:11:22,586
2019-12-03 21:11:46,585
2019-12-03 21:12:24,598
2019-12-03 21:12:52,2666
2019-12-03 21:14:20,558
2019-12-03 21:14:38,661
2019-12-03 21:15:07,73
2019-12-03 21:15:33,587
2019-12-03 21:15:54,789
2019-12-03 21:16:05,657
2019-12-03 21:17:07,725
2019-12-03 21:17:54,364
2019-12-03 21:18:18,281
2019-12-03 21:21:47,291
2019-12-03 21:21:51,403
2019-12-03 21:22:38,137
2019-12-03 21:22:56,646
2019-12-03 21:23:35,842
2019-12-03 21:23:42,920
2019-12-03 21:24:23,1091
2019-12-03 21:24:32,475
2019-12-03 21:25:26,289
2019-12-03 21:26:26,624
2019-12-03 21:26:31,4204
2019-12-03 21:26:35,326
2019-12-03 21:27:10,219
2019-12-03 21:28:50,216
2019-12-03 21:29:01,836
2019-12-03 21:29:10,279
2019-12-03 21:30:09,926
2019-12-03 21:32:42,989
2019-12-03 21:33:07,597
2019-12-03 21:33:12,462
2019-12-03 21:34:07,334
2019-12-03 21:34:44,149
2019-12-03 21:36:26,5458
2019-12-03 21:37:47,993
2019-12-03 21:37:59,449
2019-12-03 21:39:34,856
2019-12-03 21:40:14,492
2019-12-03 21:40:16,767
2019-12-03 21:40:41,803
2019-12-03 21:42:23,1447
2019-12-03 21:42:35,851
2019-12-03 21:43:16,378
2019-12-03 21:43:28,531
2019-12-03 21:47:10,333
2019-12-03 21:47:27,1463
2019-12-03 21:47:29,668
2019-12-03 21:48:10,1066
2019-12-03 21:49:01,367
2019-12-03 21:49:37,680
2019-12-03 21:50:15,572
2019-12-03 21:50:29,276
2019-12-03 21:50:33,408
2019-12-03 21:51:07,782
2019-12-03 21:51:25,429
2019-12-03 21:51:27,280
2019-12-03 21:52:23,711
2019-12-03 21:53:32,1301
2019-12-03 21:53:38,311
2019-12-03 21:53:55,424
2019-12-03 21:54:02,403
2019-12-03 21:54:22,310
2019-12-03 21:54:33,1070
2019-12-03 21:54:42,475
2019-12-03 21:55:15,424
2019-12-03 21:55:28,411
2019-12-03 21:55:31,1025
2019-12-03 21:56:00,361
2019-12-03 21:57:34,759
2019-12-03 21:57:46,1290
2019-12-03 21:58:25,823
2019-12-03 21:59:06,522
2019-12-03 21:59:37,930
2019-12-03 22:00:13,618
2019-12-03 22:00:14,394
2019-12-03 22:00:32,889
2019-12-03 22:01:44,631
2019-12-03 22:02:06,763
2019-12-03 22:02:25,182
2019-12-03 22:02:45,565
2019-12-03 22:02:58,278
2019-12-03 22:03:26,881
2019-12-03 22:05:13,505
2019-12-03 22:05:22,437
2019-12-03 22:05:49,1374
2019-12-03 22:06:49,446
2019-12-03 22:06:50,432
2019-12-03 22:06:58,494
2019-12-03 22:08:00,379
2019-12-03 22:08:51,470
2019-12-03 22:08:52,481
2019-12-03 22:08:53,1061
2019-12-03 22:12:20,271
2019-12-03 22:12:38,461
2019-12-03 22:14:12,342
2019-12-03 22:16:57,748
2019-12-03 22:17:01,260
2019-12-03 22:18:44,351
2019-12-03 22:19:01,1177
2019-12-03 22:19:17,405
2019-12-03 22:20:24,903
2019-12-03 22:21:16,81
2019-12-03 22:23:19,379
2019-12-03 22:23:48,500
2019-12-03 22:26:24,540
2019-12-03 22:26:49,267
2019-12-03 22:28:29,370
2019-12-03 22:29:13,591
2019-12-03 22:29:16,758
2019-12-03 22:30:59,228
2019-12-03 22:31:20,1112
2019-12-03 22:32:28,221
2019-12-03 22:33:52,317
2019-12-03 22:34:46,893
2019-12-03 22:34:52,444
2019-12-03 22:35:01,359
2019-12-03 22:38:18,226
2019-12-03 22:38:20,407
2019-12-03 22:38:57,308
2019-12-03 22:39:11,687
2019-12-03 22:39:34,959
2019-12-03 22:41:06,425
2019-12-03 22:41:53,285
2019-12-03 22:43:54,267
2019-12-03 22:44:28,425
2019-12-03 22:44:53,803
2019-12-03 22:45:58,1149
2019-12-03 22:46:08,787
2019-12-03 22:46:18,1346
2019-12-03 22:47:04,2224
2019-12-03 22:49:20,238
2019-12-03 22:49:34,791
2019-12-03 22:50:05,600
2019-12-03 22:51:15,1400
2019-12-03 22:53:39,74
2019-12-03 22:56:24,556
2019-12-03 22:56:54,623
2019-12-03 22:57:19,212
2019-12-03 22:58:03,994
2019-12-03 22:58:16,481
2019-12-03 23:00:36,379
2019-12-03 23:00:53,368
2019-12-03 23:01:26,607
2019-12-03 23:02:44,616
2019-12-03 23:03:15,255
2019-12-03 23:03:25,584
2019-12-03 23:04:24,499
2019-12-03 23:08:33,92
2019-12-03 23:09:39,385
2019-12-03 23:13:41,579
2019-12-03 23:16:22,2052
2019-12-03 23:17:06,712
2019-12-03 23:17:15,1710
2019-12-03 23:18:30,656
2019-12-03 23:20:05,554
2019-12-03 23:21:36,713
2019-12-03 23:22:06,3013
2019-12-03 23:26:50,1026
2019-12-03 23:31:47,1259
2019-12-03 23:33:07,47930
2019-12-03 23:33:11,47819
2019-12-03 23:34:13,267
2019-12-03 23:38:04,2416
2019-12-03 23:40:14,288
2019-12-03 23:42:46,1285
2019-12-03 23:47:02,441
2019-12-03 23:48:55,147
2019-12-03 23:53:38,431
