starttime,tripduration
2020-03-03 08:59:38,345
2020-03-03 08:59:43,416
2020-03-03 08:59:52,459
2020-03-03 08:59:54,182
2020-03-03 08:59:58,370
2020-03-03 09:00:03,638
2020-03-03 09:00:03,681
2020-03-03 09:00:10,949
2020-03-03 09:00:14,376
2020-03-03 09:00:20,365
2020-03-03 09:00:21,398
2020-03-03 09:00:23,2650
2020-03-03 09:00:36,316
2020-03-03 09:00:39,374
2020-03-03 09:00:43,809
2020-03-03 09:00:51,1463
2020-03-03 09:00:54,485
2020-03-03 09:01:04,242
2020-03-03 09:01:07,1461
2020-03-03 09:01:09,3188
2020-03-03 09:01:15,637
2020-03-03 09:01:18,741
2020-03-03 09:01:21,545
2020-03-03 09:01:23,348
2020-03-03 09:01:24,404
2020-03-03 09:01:34,3236
2020-03-03 09:01:49,958
2020-03-03 09:01:52,568
2020-03-03 09:02:02,703
2020-03-03 09:02:03,610
2020-03-03 09:02:05,641
2020-03-03 09:02:06,758
2020-03-03 09:02:09,404
2020-03-03 09:02:19,508
2020-03-03 09:02:32,216
2020-03-03 09:02:32,294
2020-03-03 09:02:35,452
2020-03-03 09:02:42,1008
2020-03-03 09:02:43,683
2020-03-03 09:02:43,326
2020-03-03 09:02:48,199
2020-03-03 09:02:53,307
2020-03-03 09:02:57,1113
2020-03-03 09:03:00,785
2020-03-03 09:03:15,1727
2020-03-03 09:03:24,317
2020-03-03 09:03:37,1098
2020-03-03 09:03:39,753
2020-03-03 09:03:42,444
2020-03-03 09:03:48,209
2020-03-03 09:03:59,1237
2020-03-03 09:04:03,275
2020-03-03 09:04:08,1608
2020-03-03 09:04:12,1867
2020-03-03 09:04:18,426
2020-03-03 09:04:22,625
2020-03-03 09:04:23,580
2020-03-03 09:04:26,1023
2020-03-03 09:04:27,749
2020-03-03 09:04:32,710
2020-03-03 09:04:36,478
2020-03-03 09:04:39,325
2020-03-03 09:04:52,447
2020-03-03 09:04:59,846
2020-03-03 09:05:03,1445
2020-03-03 09:05:03,685
2020-03-03 09:05:04,609
2020-03-03 09:05:16,2095
2020-03-03 09:05:20,1235
2020-03-03 09:05:26,1444
2020-03-03 09:05:35,1207
2020-03-03 09:05:51,166
2020-03-03 09:05:58,275
2020-03-03 09:05:59,471
2020-03-03 09:06:01,584
2020-03-03 09:06:02,391
2020-03-03 09:06:05,336
2020-03-03 09:06:20,438
2020-03-03 09:06:25,542
2020-03-03 09:06:26,269
2020-03-03 09:06:29,582
2020-03-03 09:06:31,1424
2020-03-03 09:06:35,502
2020-03-03 09:06:42,329
2020-03-03 09:06:53,1081
2020-03-03 09:06:54,516
2020-03-03 09:06:58,832
2020-03-03 09:07:07,869
2020-03-03 09:07:08,3753
2020-03-03 09:07:11,671
2020-03-03 09:07:13,407
2020-03-03 09:07:17,654
2020-03-03 09:07:18,410
2020-03-03 09:07:22,531
2020-03-03 09:07:26,530
2020-03-03 09:07:41,1787
2020-03-03 09:08:00,394
2020-03-03 09:08:02,192
2020-03-03 09:08:14,2829
2020-03-03 09:08:17,1107
2020-03-03 09:08:27,755
2020-03-03 09:08:35,1408
2020-03-03 09:08:35,334
2020-03-03 09:09:01,965
2020-03-03 09:09:07,294
2020-03-03 09:09:17,1408
2020-03-03 09:09:39,1085
2020-03-03 09:09:42,758
2020-03-03 09:09:45,584
2020-03-03 09:09:52,864
2020-03-03 09:09:58,1540
2020-03-03 09:10:02,606
2020-03-03 09:10:03,536
2020-03-03 09:10:04,402
2020-03-03 09:10:08,318
2020-03-03 09:10:11,620
2020-03-03 09:10:14,541
2020-03-03 09:10:21,472
2020-03-03 09:10:28,389
2020-03-03 09:10:31,250
2020-03-03 09:10:40,521
2020-03-03 09:10:42,422
2020-03-03 09:10:45,775
2020-03-03 09:10:51,748
2020-03-03 09:10:55,842
2020-03-03 09:10:56,1048
2020-03-03 09:11:02,1256
2020-03-03 09:11:12,949
2020-03-03 09:11:27,252
2020-03-03 09:11:36,257
2020-03-03 09:11:47,454
2020-03-03 09:11:50,591
2020-03-03 09:11:54,924
2020-03-03 09:11:55,977
2020-03-03 09:11:58,610
2020-03-03 09:12:03,327
2020-03-03 09:12:09,276
2020-03-03 09:12:18,272
2020-03-03 09:12:29,479
2020-03-03 09:12:37,914
2020-03-03 09:13:02,757
2020-03-03 09:13:03,352
2020-03-03 09:13:06,1017
2020-03-03 09:13:10,382
2020-03-03 09:13:15,412
2020-03-03 09:13:22,246
2020-03-03 09:13:22,356
2020-03-03 09:13:22,180
2020-03-03 09:13:22,737
2020-03-03 09:13:27,370
2020-03-03 09:13:36,262
2020-03-03 09:13:42,470
2020-03-03 09:13:44,795
2020-03-03 09:13:44,157
2020-03-03 09:13:49,364
2020-03-03 09:13:51,1230
2020-03-03 09:13:52,334
2020-03-03 09:14:15,229
2020-03-03 09:14:30,1072
2020-03-03 09:14:41,1480
2020-03-03 09:14:49,484
2020-03-03 09:14:53,708
2020-03-03 09:15:08,367
2020-03-03 09:15:18,1023
2020-03-03 09:15:21,569
2020-03-03 09:15:23,323
2020-03-03 09:15:30,949
2020-03-03 09:15:40,1101
2020-03-03 09:15:48,433
2020-03-03 09:16:05,378
2020-03-03 09:16:25,236
2020-03-03 09:16:26,682
2020-03-03 09:16:31,182
2020-03-03 09:16:38,359
2020-03-03 09:16:40,722
2020-03-03 09:16:50,860
2020-03-03 09:16:51,1921
2020-03-03 09:16:55,210
2020-03-03 09:16:57,323
2020-03-03 09:17:04,1185
2020-03-03 09:17:23,294
2020-03-03 09:17:24,766
2020-03-03 09:17:28,1089
2020-03-03 09:17:29,2141
2020-03-03 09:17:33,905
2020-03-03 09:17:54,1777
2020-03-03 09:18:03,840
2020-03-03 09:18:09,363
2020-03-03 09:18:13,910
2020-03-03 09:18:14,338
2020-03-03 09:18:24,854
2020-03-03 09:18:26,317
2020-03-03 09:18:29,362
2020-03-03 09:18:33,1260
2020-03-03 09:18:43,1020
2020-03-03 09:18:47,857
2020-03-03 09:18:47,472
2020-03-03 09:18:56,1506
2020-03-03 09:18:57,2055
2020-03-03 09:18:57,342
2020-03-03 09:19:02,2260
2020-03-03 09:19:18,451
2020-03-03 09:19:34,1844
2020-03-03 09:19:40,1850
2020-03-03 09:19:49,821
2020-03-03 09:19:50,858
2020-03-03 09:19:50,1663
2020-03-03 09:19:52,558
2020-03-03 09:19:57,712
2020-03-03 09:19:59,593
2020-03-03 09:19:59,469
2020-03-03 09:19:59,284
2020-03-03 09:20:04,2099
2020-03-03 09:20:04,260
2020-03-03 09:20:04,761
2020-03-03 09:20:11,593
2020-03-03 09:20:15,544
2020-03-03 09:20:30,1732
2020-03-03 09:20:32,452
2020-03-03 09:20:46,150
2020-03-03 09:21:15,523
2020-03-03 09:21:17,363
2020-03-03 09:21:58,208
2020-03-03 09:22:18,822
2020-03-03 09:22:22,444
2020-03-03 09:22:26,418
2020-03-03 09:22:27,272
2020-03-03 09:22:28,1065
2020-03-03 09:22:31,686
2020-03-03 09:22:36,441
2020-03-03 09:22:53,590
2020-03-03 09:23:06,893
2020-03-03 09:23:09,1076
2020-03-03 09:23:31,433
2020-03-03 09:23:34,1029
2020-03-03 09:23:35,617
2020-03-03 09:23:42,571
2020-03-03 09:23:48,671
2020-03-03 09:23:54,1328
2020-03-03 09:24:03,760
2020-03-03 09:24:16,648
2020-03-03 09:24:17,506
2020-03-03 09:24:36,401
2020-03-03 09:24:52,666
2020-03-03 09:24:54,913
2020-03-03 09:24:56,379
2020-03-03 09:24:58,191
2020-03-03 09:25:03,381
2020-03-03 09:25:11,778
2020-03-03 09:25:16,340
2020-03-03 09:25:18,540
2020-03-03 09:25:20,1780
2020-03-03 09:25:21,567
2020-03-03 09:25:30,1136
2020-03-03 09:25:34,254
2020-03-03 09:25:37,348
2020-03-03 09:25:51,550
2020-03-03 09:25:55,420
2020-03-03 09:25:59,1049
2020-03-03 09:26:01,752
2020-03-03 09:26:21,144
2020-03-03 09:26:30,911
2020-03-03 09:26:45,1048
2020-03-03 09:26:49,409
2020-03-03 09:26:50,248
2020-03-03 09:26:51,540
2020-03-03 09:26:56,369
2020-03-03 09:26:58,1141
2020-03-03 09:27:00,334
2020-03-03 09:27:01,893
2020-03-03 09:27:14,303
2020-03-03 09:27:14,488
2020-03-03 09:27:17,1407
2020-03-03 09:27:31,281
2020-03-03 09:27:35,836
2020-03-03 09:27:40,271
2020-03-03 09:27:44,134
2020-03-03 09:28:03,716
2020-03-03 09:28:05,542
2020-03-03 09:28:27,1167
2020-03-03 09:28:28,346
2020-03-03 09:28:46,331
2020-03-03 09:28:49,269
2020-03-03 09:28:52,528
2020-03-03 09:29:31,476
2020-03-03 09:29:34,733
2020-03-03 09:29:34,247
2020-03-03 09:29:36,200
2020-03-03 09:29:42,260
2020-03-03 09:29:43,264
2020-03-03 09:29:43,655
2020-03-03 09:29:54,417
2020-03-03 09:29:55,610
2020-03-03 09:29:56,354
2020-03-03 09:29:58,556
2020-03-03 09:30:26,668
2020-03-03 09:30:30,1815
2020-03-03 09:30:32,1920
2020-03-03 09:30:35,579
2020-03-03 09:30:44,299
2020-03-03 09:30:51,1231
2020-03-03 09:30:53,1005
2020-03-03 09:31:02,1271
2020-03-03 09:31:05,454
2020-03-03 09:31:11,389
2020-03-03 09:31:17,560
2020-03-03 09:31:21,250
2020-03-03 09:31:24,325
2020-03-03 09:31:34,625
2020-03-03 09:31:42,1246
2020-03-03 09:31:47,379
2020-03-03 09:31:59,395
2020-03-03 09:32:13,531
2020-03-03 09:32:17,256
2020-03-03 09:32:22,897
2020-03-03 09:32:23,171
2020-03-03 09:32:36,557
2020-03-03 09:33:24,455
2020-03-03 09:33:26,196
2020-03-03 09:33:38,431
2020-03-03 09:33:40,422
2020-03-03 09:33:48,939
2020-03-03 09:34:17,519
2020-03-03 09:34:24,631
2020-03-03 09:34:39,739
2020-03-03 09:35:02,400
2020-03-03 09:35:03,287
2020-03-03 09:35:10,1013
2020-03-03 09:35:11,236
2020-03-03 09:35:27,864
2020-03-03 09:35:35,1062
2020-03-03 09:35:36,430
2020-03-03 09:35:36,298
2020-03-03 09:35:37,513
2020-03-03 09:35:38,1081
2020-03-03 09:35:42,1178
2020-03-03 09:35:47,842
2020-03-03 09:36:04,492
2020-03-03 09:36:06,229
2020-03-03 09:36:25,608
2020-03-03 09:36:25,305
2020-03-03 09:36:33,828
2020-03-03 09:36:34,137
2020-03-03 09:36:37,343
2020-03-03 09:36:40,259
2020-03-03 09:36:44,1150
2020-03-03 09:36:47,547
2020-03-03 09:36:54,329
2020-03-03 09:36:55,986
2020-03-03 09:36:57,470
2020-03-03 09:37:06,255
2020-03-03 09:37:09,377
2020-03-03 09:37:22,751
2020-03-03 09:37:26,458
2020-03-03 09:37:30,1392
2020-03-03 09:37:36,862
2020-03-03 09:38:11,444
2020-03-03 09:38:12,836
2020-03-03 09:38:18,486
2020-03-03 09:38:46,619
2020-03-03 09:39:24,516
2020-03-03 09:39:29,609
2020-03-03 09:39:34,835
2020-03-03 09:39:37,2288
2020-03-03 09:39:46,412
2020-03-03 09:39:49,673
2020-03-03 09:39:56,423
2020-03-03 09:40:23,692
2020-03-03 09:40:25,609
2020-03-03 09:40:27,497
2020-03-03 09:40:31,196
2020-03-03 09:40:43,939
2020-03-03 09:40:49,777
2020-03-03 09:40:54,272
2020-03-03 09:40:57,1553
2020-03-03 09:41:05,5265
2020-03-03 09:41:09,202
2020-03-03 09:41:18,420
2020-03-03 09:41:23,1472
2020-03-03 09:41:29,396
2020-03-03 09:41:29,362
2020-03-03 09:41:30,381
2020-03-03 09:41:44,446
2020-03-03 09:41:48,284
2020-03-03 09:41:49,428
2020-03-03 09:41:56,360
2020-03-03 09:42:00,918
2020-03-03 09:42:08,429
2020-03-03 09:42:11,988
2020-03-03 09:42:22,627
2020-03-03 09:42:23,998
2020-03-03 09:42:26,1147
2020-03-03 09:42:37,1031
2020-03-03 09:42:44,452
2020-03-03 09:42:50,420
2020-03-03 09:42:59,235
2020-03-03 09:43:10,628
2020-03-03 09:43:25,829
2020-03-03 09:43:35,1254
2020-03-03 09:43:51,555
2020-03-03 09:43:58,655
2020-03-03 09:44:12,470
2020-03-03 09:44:20,612
2020-03-03 09:44:49,636
2020-03-03 09:45:04,545
2020-03-03 09:45:15,756
2020-03-03 09:45:18,527
2020-03-03 09:45:32,663
2020-03-03 09:45:50,759
2020-03-03 09:45:59,608
2020-03-03 09:46:19,808
2020-03-03 09:46:19,447
2020-03-03 09:46:49,1867
2020-03-03 09:46:52,561
2020-03-03 09:46:57,640
2020-03-03 09:47:43,321
2020-03-03 09:47:46,290
2020-03-03 09:47:48,201
2020-03-03 09:47:52,449
2020-03-03 09:48:14,434
2020-03-03 09:48:20,617
2020-03-03 09:48:22,339
2020-03-03 09:48:26,742
2020-03-03 09:48:30,931
2020-03-03 09:48:36,398
2020-03-03 09:48:50,255
2020-03-03 09:49:01,998
2020-03-03 09:49:15,745
2020-03-03 09:49:16,1969
2020-03-03 09:49:17,554
2020-03-03 09:49:23,1583
2020-03-03 09:49:25,809
2020-03-03 09:49:34,6535
2020-03-03 09:49:35,6525
2020-03-03 09:50:52,2123
2020-03-03 09:51:04,220
2020-03-03 09:51:06,705
2020-03-03 09:51:13,250
2020-03-03 09:51:24,472
2020-03-03 09:51:29,1068
2020-03-03 09:51:37,226
2020-03-03 09:51:43,994
2020-03-03 09:51:50,177
2020-03-03 09:52:01,557
2020-03-03 09:52:02,553
2020-03-03 09:52:05,386
2020-03-03 09:52:19,242
2020-03-03 09:52:19,557
2020-03-03 09:52:35,371
2020-03-03 09:52:45,975
2020-03-03 09:52:53,1307
2020-03-03 09:52:57,614
2020-03-03 09:52:58,297
2020-03-03 09:53:00,1237
2020-03-03 09:53:26,233
2020-03-03 09:53:31,405
2020-03-03 09:54:03,394
2020-03-03 09:54:35,668
2020-03-03 09:54:35,250
2020-03-03 09:54:35,602
2020-03-03 09:54:44,339
2020-03-03 09:54:45,312
2020-03-03 09:55:04,395
2020-03-03 09:55:25,323
2020-03-03 09:55:46,293
2020-03-03 09:55:50,207
2020-03-03 09:55:53,188
2020-03-03 09:55:57,1636
2020-03-03 09:56:04,1001
2020-03-03 09:56:17,423
2020-03-03 09:56:21,190
2020-03-03 09:56:40,4710
2020-03-03 09:56:46,381
2020-03-03 09:56:53,180
2020-03-03 09:56:57,4679
2020-03-03 09:56:58,564
2020-03-03 09:57:08,2360
2020-03-03 09:57:12,325
2020-03-03 09:57:28,211
2020-03-03 09:57:38,488
2020-03-03 09:57:42,1465
2020-03-03 09:57:59,104
2020-03-03 09:58:06,507
2020-03-03 09:58:10,786
2020-03-03 09:58:45,1628
2020-03-03 09:58:48,409
2020-03-03 09:58:55,679
2020-03-03 09:59:12,2035
2020-03-03 09:59:20,326
2020-03-03 10:00:09,172
2020-03-03 10:00:23,634
2020-03-03 10:00:23,180
2020-03-03 10:00:35,184
2020-03-03 10:00:39,348
2020-03-03 10:00:51,423
2020-03-03 10:01:14,913
2020-03-03 10:01:30,360
2020-03-03 10:01:32,397
2020-03-03 10:01:32,656
2020-03-03 10:01:34,374
2020-03-03 10:01:41,370
2020-03-03 10:01:42,858
2020-03-03 10:01:50,347
2020-03-03 10:01:56,298
2020-03-03 10:01:58,543
2020-03-03 10:02:23,549
2020-03-03 10:03:13,1815
2020-03-03 10:03:14,1816
2020-03-03 10:03:17,1552
2020-03-03 10:03:40,199
2020-03-03 10:03:46,173
2020-03-03 10:03:59,897
2020-03-03 10:04:01,910
2020-03-03 10:04:03,1287
2020-03-03 10:04:11,533
2020-03-03 10:04:25,315
2020-03-03 10:04:43,383
2020-03-03 10:04:43,395
2020-03-03 10:04:54,280
2020-03-03 10:05:07,254
2020-03-03 10:05:07,633
2020-03-03 10:05:18,660
2020-03-03 10:05:32,499
2020-03-03 10:05:33,605
2020-03-03 10:05:39,460
2020-03-03 10:05:39,448
2020-03-03 10:05:48,239
2020-03-03 10:05:48,768
2020-03-03 10:05:48,333
2020-03-03 10:06:23,381
2020-03-03 10:06:39,694
2020-03-03 10:06:40,733
2020-03-03 10:06:49,278
2020-03-03 10:06:49,254
2020-03-03 10:06:49,597
2020-03-03 10:07:00,1296
2020-03-03 10:07:03,316
2020-03-03 10:07:04,977
2020-03-03 10:07:31,967
2020-03-03 10:08:26,781
2020-03-03 10:08:52,496
2020-03-03 10:08:55,686
2020-03-03 10:08:55,864
2020-03-03 10:09:02,366
2020-03-03 10:09:05,715
2020-03-03 10:09:11,389
2020-03-03 10:09:12,278
2020-03-03 10:09:21,1604
2020-03-03 10:09:29,254
2020-03-03 10:09:51,1290
2020-03-03 10:10:07,373
2020-03-03 10:10:17,152
2020-03-03 10:10:35,384
2020-03-03 10:11:03,790
2020-03-03 10:11:03,1562
2020-03-03 10:11:30,225
2020-03-03 10:11:40,375
2020-03-03 10:11:56,526
2020-03-03 10:12:00,217
2020-03-03 10:12:22,1173
2020-03-03 10:13:00,1109
2020-03-03 10:13:13,1918
2020-03-03 10:13:18,257
2020-03-03 10:13:29,1271
2020-03-03 10:14:21,1317
2020-03-03 10:15:13,745
2020-03-03 10:15:16,468
2020-03-03 10:15:16,1321
2020-03-03 10:15:28,356
2020-03-03 10:15:55,339
2020-03-03 10:15:57,298
2020-03-03 10:15:59,530
2020-03-03 10:16:31,619
2020-03-03 10:17:20,1319
2020-03-03 10:17:28,518
2020-03-03 10:17:49,815
2020-03-03 10:17:53,521
2020-03-03 10:18:12,390
2020-03-03 10:18:23,462
2020-03-03 10:18:26,338
2020-03-03 10:18:31,278
2020-03-03 10:18:49,367
2020-03-03 10:19:56,866
2020-03-03 10:20:28,679
2020-03-03 10:21:01,462
2020-03-03 10:21:57,3894
2020-03-03 10:21:59,487
2020-03-03 10:22:15,494
2020-03-03 10:22:23,1020
2020-03-03 10:22:24,362
2020-03-03 10:22:41,534
2020-03-03 10:22:57,380
2020-03-03 10:23:04,316
2020-03-03 10:23:29,387
2020-03-03 10:23:31,245
2020-03-03 10:24:03,675
2020-03-03 10:24:06,325
2020-03-03 10:24:16,917
2020-03-03 10:24:38,294
2020-03-03 10:24:38,1815
2020-03-03 10:24:45,326
2020-03-03 10:25:00,493
2020-03-03 10:25:06,797
2020-03-03 10:25:38,1445
2020-03-03 10:26:07,2066
2020-03-03 10:26:07,2068
2020-03-03 10:26:10,2075
2020-03-03 10:26:13,1934
2020-03-03 10:26:14,924
2020-03-03 10:26:28,448
2020-03-03 10:26:31,752
2020-03-03 10:26:36,640
2020-03-03 10:26:52,474
2020-03-03 10:26:58,795
2020-03-03 10:27:10,990
2020-03-03 10:27:18,332
2020-03-03 10:27:37,637
2020-03-03 10:27:49,916
2020-03-03 10:28:17,754
2020-03-03 10:28:59,243
2020-03-03 10:29:08,739
2020-03-03 10:29:21,285
2020-03-03 10:29:37,848
2020-03-03 10:29:41,176
2020-03-03 10:30:15,278
2020-03-03 10:30:50,381
2020-03-03 10:31:29,608
2020-03-03 10:31:59,357
2020-03-03 10:32:00,644
2020-03-03 10:32:25,1817
2020-03-03 10:32:29,1830
2020-03-03 10:32:46,270
2020-03-03 10:32:54,1398
2020-03-03 10:32:54,453
2020-03-03 10:32:55,397
2020-03-03 10:32:56,938
2020-03-03 10:32:57,844
2020-03-03 10:32:59,579
2020-03-03 10:33:13,1058
2020-03-03 10:33:23,220
2020-03-03 10:33:23,509
2020-03-03 10:33:24,1120
2020-03-03 10:33:26,6674
2020-03-03 10:33:34,6662
2020-03-03 10:33:37,4896
2020-03-03 10:33:50,868
2020-03-03 10:34:16,559
2020-03-03 10:34:32,1066
2020-03-03 10:34:48,1186
2020-03-03 10:34:52,1972
2020-03-03 10:35:15,186
2020-03-03 10:35:21,166
2020-03-03 10:35:27,1938
2020-03-03 10:35:27,1642
2020-03-03 10:35:38,1878
2020-03-03 10:35:41,646
2020-03-03 10:35:49,991
2020-03-03 10:36:07,357
2020-03-03 10:36:09,416
2020-03-03 10:36:11,635
2020-03-03 10:36:23,266
2020-03-03 10:36:30,546
2020-03-03 10:36:55,1073
2020-03-03 10:37:11,4146
2020-03-03 10:37:28,4150
2020-03-03 10:37:48,282
2020-03-03 10:38:02,134
2020-03-03 10:38:15,438
2020-03-03 10:38:33,742
2020-03-03 10:38:43,1186
2020-03-03 10:38:55,574
2020-03-03 10:39:12,1203
2020-03-03 10:39:27,2026
2020-03-03 10:39:38,578
2020-03-03 10:40:14,526
2020-03-03 10:40:17,165
2020-03-03 10:40:23,238
2020-03-03 10:40:31,190
2020-03-03 10:40:32,2614
2020-03-03 10:40:42,613
2020-03-03 10:40:44,978
2020-03-03 10:41:06,921
2020-03-03 10:41:22,897
2020-03-03 10:41:22,435
2020-03-03 10:41:25,710
2020-03-03 10:41:38,376
2020-03-03 10:41:55,1205
2020-03-03 10:42:00,626
2020-03-03 10:42:02,1682
2020-03-03 10:42:05,1063
2020-03-03 10:42:07,1184
2020-03-03 10:42:28,2918
2020-03-03 10:42:35,417
2020-03-03 10:42:38,921
2020-03-03 10:43:00,206
2020-03-03 10:43:03,301
2020-03-03 10:43:08,109
2020-03-03 10:43:36,2661
2020-03-03 10:43:38,887
2020-03-03 10:44:02,372
2020-03-03 10:44:05,329
2020-03-03 10:44:14,505
2020-03-03 10:44:36,646
2020-03-03 10:44:53,924
2020-03-03 10:45:08,214
2020-03-03 10:45:22,1043
2020-03-03 10:45:30,2036
2020-03-03 10:45:35,444
2020-03-03 10:46:00,860
2020-03-03 10:46:44,320
2020-03-03 10:47:04,139
2020-03-03 10:47:14,287
2020-03-03 10:47:20,265
2020-03-03 10:47:55,235
2020-03-03 10:48:05,811
2020-03-03 10:48:21,553
2020-03-03 10:48:51,278
2020-03-03 10:48:53,436
2020-03-03 10:48:53,595
2020-03-03 10:49:02,1110
2020-03-03 10:49:10,1916
2020-03-03 10:49:12,719
2020-03-03 10:49:40,1020
2020-03-03 10:49:48,15029
2020-03-03 10:49:52,567
2020-03-03 10:50:07,195
2020-03-03 10:51:21,895
2020-03-03 10:51:43,636
2020-03-03 10:51:51,1139
2020-03-03 10:51:57,102
2020-03-03 10:52:26,376
2020-03-03 10:52:32,372
2020-03-03 10:52:42,533
2020-03-03 10:52:47,463
2020-03-03 10:52:50,1379
2020-03-03 10:53:28,1063
2020-03-03 10:53:49,286
2020-03-03 10:53:52,286
2020-03-03 10:54:10,425
2020-03-03 10:54:44,250
2020-03-03 10:54:48,1000
2020-03-03 10:55:06,163
2020-03-03 10:55:10,383
2020-03-03 10:55:11,1131
2020-03-03 10:55:15,240
2020-03-03 10:55:16,329
2020-03-03 10:55:18,114
2020-03-03 10:55:24,698
2020-03-03 10:55:29,264
2020-03-03 10:55:37,344
2020-03-03 10:55:55,301
2020-03-03 10:55:57,884
2020-03-03 10:56:32,141
2020-03-03 10:56:47,150
2020-03-03 10:57:22,891
2020-03-03 10:57:34,1016
2020-03-03 10:57:41,588
2020-03-03 10:57:50,657
2020-03-03 10:58:02,865
2020-03-03 10:58:24,2574
2020-03-03 10:58:50,353
2020-03-03 10:58:53,288
2020-03-03 10:59:55,289
2020-03-03 10:59:56,479
2020-03-03 11:00:01,533
2020-03-03 11:00:18,707
2020-03-03 11:01:12,1055
2020-03-03 11:01:27,6644
2020-03-03 11:01:39,75
2020-03-03 11:01:58,783
2020-03-03 11:02:03,427
2020-03-03 11:02:37,538
2020-03-03 11:03:03,225
2020-03-03 11:03:38,501
2020-03-03 11:03:38,607
2020-03-03 11:04:05,202
2020-03-03 11:04:25,1728
2020-03-03 11:06:10,501
2020-03-03 11:06:35,622
2020-03-03 11:06:55,537
2020-03-03 11:07:07,663
2020-03-03 11:07:27,205
2020-03-03 11:07:54,720
2020-03-03 11:08:19,208
2020-03-03 11:09:10,1616
2020-03-03 11:09:10,4773
2020-03-03 11:09:11,467
2020-03-03 11:09:18,124
2020-03-03 11:09:42,615
2020-03-03 11:09:52,658
2020-03-03 11:10:33,1453
2020-03-03 11:10:48,528
2020-03-03 11:10:56,1440
2020-03-03 11:11:20,1445
2020-03-03 11:11:22,816
2020-03-03 11:11:23,299
2020-03-03 11:11:34,317
2020-03-03 11:11:34,153
2020-03-03 11:11:41,601
2020-03-03 11:11:46,351
2020-03-03 11:11:52,994
2020-03-03 11:11:54,414
2020-03-03 11:11:59,1516
2020-03-03 11:12:23,169
2020-03-03 11:12:40,124
2020-03-03 11:12:41,2052
2020-03-03 11:12:48,196
2020-03-03 11:13:06,318
2020-03-03 11:13:19,1234
2020-03-03 11:13:27,1500
2020-03-03 11:14:19,217
2020-03-03 11:14:30,370
2020-03-03 11:14:39,298
2020-03-03 11:14:46,1050
2020-03-03 11:15:36,1224
2020-03-03 11:15:53,1356
2020-03-03 11:16:02,663
2020-03-03 11:16:07,347
2020-03-03 11:16:20,1305
2020-03-03 11:16:32,97
2020-03-03 11:16:33,476
2020-03-03 11:16:42,912
2020-03-03 11:16:51,348
2020-03-03 11:17:09,730
2020-03-03 11:17:19,1076
2020-03-03 11:17:24,490
2020-03-03 11:17:25,393
2020-03-03 11:18:14,8033
2020-03-03 11:18:24,7950
2020-03-03 11:18:32,119
2020-03-03 11:18:34,776
2020-03-03 11:18:47,1641
2020-03-03 11:19:05,296
2020-03-03 11:19:28,403
2020-03-03 11:19:33,7962
2020-03-03 11:19:39,1101
2020-03-03 11:19:43,7869
2020-03-03 11:19:55,109
2020-03-03 11:20:24,230
2020-03-03 11:20:25,294
2020-03-03 11:20:46,558
2020-03-03 11:20:47,2820
2020-03-03 11:20:55,245
2020-03-03 11:21:18,421
2020-03-03 11:21:35,237
2020-03-03 11:21:57,1878
2020-03-03 11:22:06,1134
2020-03-03 11:22:10,142
2020-03-03 11:23:23,1023
2020-03-03 11:23:31,593
2020-03-03 11:23:58,1247
2020-03-03 11:24:15,309
2020-03-03 11:24:16,1427
2020-03-03 11:25:05,248
2020-03-03 11:25:08,285
2020-03-03 11:25:15,664
2020-03-03 11:25:17,211
2020-03-03 11:25:20,283
2020-03-03 11:25:20,1305
2020-03-03 11:25:33,339
2020-03-03 11:26:16,970
2020-03-03 11:26:21,804
2020-03-03 11:26:46,1011
2020-03-03 11:27:22,837
2020-03-03 11:28:01,1928
2020-03-03 11:28:01,539
2020-03-03 11:28:53,406
2020-03-03 11:29:24,1401
2020-03-03 11:29:36,704
2020-03-03 11:29:45,1006
2020-03-03 11:29:49,543
2020-03-03 11:30:13,266
2020-03-03 11:30:33,730
2020-03-03 11:30:55,1560
2020-03-03 11:30:56,624
2020-03-03 11:31:24,1120
2020-03-03 11:31:38,2650
2020-03-03 11:31:43,2652
2020-03-03 11:31:50,7879
2020-03-03 11:32:08,1008
2020-03-03 11:32:35,654
2020-03-03 11:32:38,1369
2020-03-03 11:32:42,576
2020-03-03 11:32:46,376
2020-03-03 11:32:51,491
2020-03-03 11:33:10,975
2020-03-03 11:33:22,480
2020-03-03 11:33:23,429
2020-03-03 11:33:35,192
2020-03-03 11:33:39,2304
2020-03-03 11:33:51,437
2020-03-03 11:33:51,158
2020-03-03 11:34:13,2077
2020-03-03 11:34:17,908
2020-03-03 11:34:24,89
2020-03-03 11:34:39,393
2020-03-03 11:34:51,409
2020-03-03 11:34:59,397
2020-03-03 11:35:01,398
2020-03-03 11:35:02,1052
2020-03-03 11:35:07,563
2020-03-03 11:35:10,298
2020-03-03 11:35:21,497
2020-03-03 11:35:33,742
2020-03-03 11:36:14,912
2020-03-03 11:36:27,156
2020-03-03 11:36:30,1281
2020-03-03 11:36:39,372
2020-03-03 11:36:47,1225
2020-03-03 11:36:55,623
2020-03-03 11:37:11,463
2020-03-03 11:37:21,316
2020-03-03 11:37:39,338
2020-03-03 11:37:58,820
2020-03-03 11:38:06,577
2020-03-03 11:38:22,419
2020-03-03 11:38:35,324
2020-03-03 11:38:39,256
